id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
388	VALENTINE2024ガチャチケット	VALENTINE 2024 Wish Ticket	VALENTINE 2024星愿券	VALENTINE 2024星願券	VALENTINE2024 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the VALENTINE 2024 - LEGEND FES.	使用该券可以在“VALENTINE 2024 LEGEND FES”许下1次星愿。	可許下1次VALENTINE 2024 LEGEND FES星願的票券。
389	記憶の鍵	Key of Memories	记忆之钥	記憶之鑰	冒険の記憶を紐解く鍵。\n復刻イベントの解放に使用できる。	A key that unravels memories of adventure. Can be used to unlock revival events.	解锁冒险记忆的钥匙。\n用于解锁复刻活动。	解開冒險記憶的鑰匙。\n可用於解鎖復刻活動。
390	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
391	イベントBOXガチャ券[チョコレートミックス]	Event Boon Box Ticket [Chocolate Mix]	活动星运宝箱券[混合巧克力]	活動星運寶箱券[綜合巧克力]	「乙女たちのチョコレートミックス」のイベントBOXガチャで使用できるアイテム。	"An item that can be used for the ""Valentine's Chocolate Mix"" Event Boon Boxes."	可以在“少女们的混合巧克力”的活动星运宝箱中使用的道具。	可於「少女們的綜合巧克力」的活動星運寶箱使用的道具。
392	スウィートフラワー	Sweet Flower	甜蜜花	甜蜜花朵	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
393	スウィートリーフ	Sweet Leaf	甜蜜叶	甜蜜葉子	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
394	スウィートミルク	Sweet Milk	甜蜜奶	甜蜜鮮奶	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
395	スウィートピース	Sweet Pieces	甜蜜碎片	甜蜜碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
396	スウィートバタフライ	Sweet Butterfly	甜蜜蝴蝶	甜蜜蝴蝶	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
397	スウィートフィッシュ	Sweet Fish	甜蜜鱼	甜蜜魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
398	挑戦券[チョコレートミックス]	Challenge Ticket [Chocolate Mix]	挑战券[混合巧克力]	挑戰券[綜合巧克力]	イベント「乙女たちのチョコレートミックス」に挑戦するために必要な券。	"Ticket required to participate in the ""Valentine's Chocolate Mix"" Event."	挑战“少女们的混合巧克力”活动所需的券。	挑戰活動「少女們的綜合巧克力」所需的票券。
399	アーランドの錬金術士ガチャチケット	The Alchemist of Arland Wish Ticket	亚兰德之炼金术士星愿券	亞蘭德之鍊金術士星願券	アーランドの錬金術士 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in The Alchemist of Arland - LEGEND FES.	使用该券可以在“亚兰德之炼金术士 LEGEND FES”许下1次星愿。	可許下1次亞蘭德之鍊金術士 LEGEND FES星願的票券。
400	目覚めた災厄ガチャチケット	The Awakened Calamity Wish Ticket	苏醒的灾厄星愿券	覺醒的災厄星願券	決戦 LEGEND FES 目覚めた災厄を1回引くことができるチケット。	A ticket that allows you to make a wish in the Final Battle - LEGEND FES The Awakened Calamity.	使用该券可以在“决战 LEGEND FES 苏醒的灾厄”许下1次星愿。	可許下1次決戰 LEGEND FES 覺醒的災厄星願的票券。
401	ダンジョンコイン	Dungeon Coin	迷宫硬币	迷宮硬幣	「アーランドの錬金術士 〜迷子の少女と雪の帰り道〜」交換所で使用できるアイテム。	"Exchange for items at the ""The Alchemist of Arland: The Lost Girl & the Snowy Road Home"" Exchange."	可以在“亚兰德之炼金术士 ～迷路的少女和皑皑回家路～”兑换所使用的道具。	可於「亞蘭德之鍊金術士 ～迷路少女與雪中歸途～」兌換所使用的道具。
402	挑戦券[アーランドの錬金術士]	Challenge Ticket [The Alchemist of Arland]	挑战券[亚兰德之炼金术士]	挑戰券[亞蘭德之鍊金術士]	イベント「アーランドの錬金術士 〜迷子の少女と雪の帰り道〜」に挑戦するために必要な券。	"Ticket required to participate in the ""The Alchemist of Arland: The Lost Girl & the Snowy Road Home"" Event."	挑战“亚兰德之炼金术士 ～迷路的少女和皑皑回家路～”活动所需的券。	挑戰活動「亞蘭德之鍊金術士 ～迷路少女與雪中歸途～」所需的票券。
403	グラビ石	Gravistone	重力石	重力石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
404	虹のかけら	Rainbow Fragment	彩虹碎片	彩虹碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
405	ペンデローク	Pendelook	梨形宝石	梨形寶石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
406	調合コイン[ノーマル]	Synthesis Coin [Normal]	调合币[普通]	調合硬幣[普通]	「半周年前夜祭！調合ボーナスキャンペーン」交換所で使用できるアイテム。	"Exchange for items at the ""Half-Year Anniversary Prelude! Synthesis Bonus Campaign"" Exchange."	可以在“半周年前夜祭！调合奖励活动”兑换所使用的道具。	可於「半週年前夜祭！調合獎勵活動」兌換所使用的道具。
407	調合コイン[レア]	Synthesis Coin [Rare]	调合币[稀有]	調合硬幣[稀有]	「半周年前夜祭！調合ボーナスキャンペーン」交換所で使用できるアイテム。	"Exchange for items at the ""Half-Year Anniversary Prelude! Synthesis Bonus Campaign"" Exchange."	可以在“半周年前夜祭！调合奖励活动”兑换所使用的道具。	可於「半週年前夜祭！調合獎勵活動」兌換所使用的道具。
408	やせた果実	Thin Fruit	贫瘠果实	貧瘠果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
409	大きな骨	Large Bone	大骨	大骨	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
410	エイグルフリュイ	Aigre Fruit	艾格尔果实	鷲鷹果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
411	群体きのこ	Mushroom Colony	群生蘑菇	群生蘑菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
412	熟した果実	Ripe Fruit	成熟果实	成熟果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
413	アカネゴケ	Crimson Moss	赤苔	茜苔	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
414	黄金の果実	Golden Fruit	黄金果实	黃金果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
415	幻のタマゴ	Phantom Egg	诡异蛋	幻之蛋	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
416	ソプラノコオロギ	Soprano Cricket	女高音蟋蟀	女高音蟋蟀	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
417	ディソワフルール	Du Soir Fleur	夜之花	迪索瓦花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
418	古びた木片	Aged Wood Cut	古旧木片	古老木片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
419	アイゼン鉱	Eisen Ore	艾森矿	艾森礦	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
420	ストーンアント	Stone Ant	石蚁	石蟻	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
421	変異トーン	Mutant Taun	变异草	變異通草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
422	シニストランク	Sinister Trunk	幽蓝树干	西尼斯枝幹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
423	アンウェワーム	Unaware Worm	匿踪蠕虫	昂維蠕蟲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
424	カスミソウ	Baby's Breath	霞草	霞草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
425	柔鉄鉱	Soft Iron Ore	柔铁矿	柔鐵礦	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
