id	text	text_en	text_zh-CN	text_zh-TW
316474776	編成が確定されていません。\n変更を保存して、パーティ一覧に戻りますか？	Your lineup has not been confirmed. Save your changes and return to the Party screen?	编成尚未确定。\n是否保存更改，并返回队伍一览？	尚未確定組隊。\n要儲存變更，返回隊伍一覽嗎？
116804198	戦闘アイテム編成が変更されています\n保存しますか？	Battle Items have been changed.\nSave changes?	战斗道具编成已更改。\n是否保存？	戰鬥道具組隊已變更。\n要保存嗎？
1243402343	パーティの変更が保存されませんでした	Party changes were not saved.	队伍更改状况保存失败。	未儲存隊伍變更
1745065929	おすすめのキャラ・アイテム・メモリアを自動で編成します。\nよろしいですか？	This will automatically assign characters, items, and memoria. Are you sure?	将使用推荐的角色、道具、回忆自动编成。\n确定执行吗？	確定要以建議的角色、道具和回憶\n自動組隊嗎？
175440217	クエストミッションをすべて達成すると解放されます	Unlocks when you have completed all quest missions.	达成所有挑战任务后解锁。	達成所有挑戰任務後解鎖
735997617	初回クリア後に解放されます	Unlocks after your first clear.	首次通关后解锁。	將於首次通關後解鎖
1952496207	初回クリア後に解放されます	Unlocks after your first clear.	首次通关后解锁。	將於首次通關後解鎖
944322202	おまかせ選択	Auto Select	自动选择	自動選擇
151738013	※現在装備しているアイテム・メモリアが変更されます。	- Your currently equipped items and memoria will change.	※当前装备的道具和回忆将会被更改。	※將變更目前裝備的道具和回憶。
862069475	キャラを編成して出撃してください	Add a character to your lineup to proceed.	请在编成角色后出击。	請將角色組隊並出擊
492739213	特効ボーナス	Sp. Bonus	特效奖励	特效獎勵
986104250	総戦闘力	Total PWR	总战斗力	總戰鬥力
305367741	戦闘アイテム解放	Battle Items Limit Up	解锁战斗道具	解鎖戰鬥道具
1503313273	戦闘アイテムの枠が増加しました。\n{0}枠　→　{1}枠	Your Battle Item slot limit has been increased.\n{0} to {1}.	战斗道具栏已增加。\n{0}个　→　{1}个	已增加戰鬥道具的欄位。\n{0}欄　→　{1}欄
900530949	変更を保存	Save Changes	保存更改	儲存變更
619351438	変更を破棄	Discard Changes	放弃更改	捨棄變更
1454781290	パーティの戦闘力が少し低いです	Your party's total power is slightly low.	队伍战斗力有些不足。	隊伍的戰鬥力偏低。
1314236135	パーティの戦闘力が低いです	Your party's total power is low.	队伍战斗力不足。	隊伍的戰鬥力很低。
1450973822	星導石が<color=#ff0000>{0}個</color>不足しているため、クエストに挑戦することができません。	<color=#ff0000>{0}</color> more Lodestar Gems are required to accept this quest.	缺少<color=#ff0000>{0}个</color>星导石，无法进行挑战。	星導石尚不足<color=#ff0000>{0}個</color>，無法挑戰任務。
1508927156	メイン	Main	主队伍	主要
2137274058	パーティの変更が保存されました	Party changes saved.	已保存队伍更改状况。	已儲存隊伍變更。
1538175096	高速討伐設定	Swift Hunt	高速讨伐设置	高速討伐設定
1843362409	現在のスコアランクでは入手できない調合素材があります	Some synthesis materials cannot be obtained at the current score rank.	存在当前积分等级无法获得的调合素材。	目前的級別積分無法獲得部分調合素材。
1148557166	モーション	Motion	动作	動作
750910024	表情	Expression	表情	表情
806886876	{0}°	{0}°	{0}°	{0}°
491070997	リーダースキル	Leader Skill	队长技能	隊長技能
1740898308	対象キャラ	Affected Characters	目标角色	目標角色
1436180798	対象タグ	Affected Tags	目标标签	目標標籤
1859046245	Leader Skill	Leader Skill	Leader Skill	Leader Skill
384114430	リーダー	Leader	队长	隊長
1172713756	有効キャラ	Eligible Characters	生效角色	有效角色
1227273704	リーダー未設定のため、{0}がリーダーになりました	As no leader was set, {0} has been appointed as the leader.	由于未设置队长，{0}已自动成为队长。	由於未設定隊長，{0}已自動設為隊長。
1745910206	既にリーダーに任命されています	Already appointed as leader.	已被任命为队长。	已指派隊長。
1443540151	{0}をリーダーに任命しました	{0} has been appointed as the leader.	已将{0}任命为队长。	已指派{0}為隊長。
2110685255	？？？	???	？？？	？？？
1958459682	本当におまかせ選択をしてもよろしいですか？\n<color=#ff0000>※現在装備しているアイテム・メモリアが変更されます</color>	Are you sure you want to use Auto Select?\n<color=#ff0000>Note: All currently equipped items and Memoria will be changed.</color>	确定要自动选择吗？\n<color=#ff0000>※当前装备的道具和回忆将会被更改。</color>	是否確定要自動選擇？\n<color=#ff0000>※將變更目前裝備的道具和回憶。
1486502557	フレームなし	No Frame	无边框	無框
901043386	装備が確定されていません。\n変更を保存して、パーティ一覧にもどりますか？	Equipment has not been finalized.\nWould you like to save changes and return to the Party list?	装备尚未确定。\n是否保存更改并返回队伍一览？	尚未確定裝備。\n要儲存變更，返回隊伍一覽嗎？
1354933720	上書き保存	Overwrite	覆盖	儲存覆蓋
803790519	装備しました	Equipped	已装备。	已裝備
61563416	装備アイテムが設定されていません	No equipment has been set.	尚未设置装备道具。	尚未設定裝備道具。
264896092	上書きしました	Changes saved.	已覆盖。	已覆蓋
1773905881	編成中の他のキャラが装備しているものが含まれますが、付け替えますか？	Some of the selected equipment is equipped by other Characters in the lineup. Are you sure you want to switch these items?	包含其他已编成的角色身上的装备，是否替换？	包含已裝備於組隊中其他角色身上的道具，確定要替換嗎？
1384484068	編成をリセットしますか？\n<color=#ff0000>※編成中のキャラ、戦闘アイテムがすべて解除されます</color>	Do you want to reset the lineup?\n<color=#ff0000>- All Characters and Battle Items in the lineup will be removed.</color>	要将编成初始化吗？\n<color=#ff0000>※编成中的角色和战斗道具将被全部卸下。</color>	要重置組隊嗎？\n<color=#ff0000>※將解除所有組隊中的角色及戰鬥道具。</color>
1032380488	マイセット	Saved Sets	自定义套装	自訂組合
2001324878	重複する装備が外れました	Duplicate equipment has been removed.	已移除重复的装备。	已卸除重複的裝備。
650867395	メモリアを所持していません	You don't possess any Memoria.	未持有回忆。	未持有回憶
1183755197	解放ランク{0}	Rank {0}	解锁等级{0}	解鎖級別{0}
2017521365	illustrator : {0}	illustrator : {0}	illustrator : {0}	illustrator : {0}
184428268	Status	Status	Status	Status
548195646	{0}%	{0}%	{0}%	{0}%
2044378799	-{0}	-{0}	-{0}	-{0}
213084721	最大まで解放済みです	Memoria fully unlocked.	已解锁至最大值。	已解鎖至最大值
2001885394	レベル最大値に達しています	Maximum level achieved.	等级已达到最大值。	等級已達到最大值
443887070	ロック中のメモリアです	This Memoria is locked.	此回忆已锁定。	此回憶已被鎖定
1884181179	コールが不足しています	More Cole needed.	克尔不足。	克隆不足
530572157	ABILITY	ABILITY	ABILITY	ABILITY
2056810275	解放上限値に達しています	Maximum unlock limit reached.	已达到解锁上限。	已達解鎖上限值
1589542119	警告	Warning	警告	警告
1287787063	SR以上のメモリアが含まれています	Selection includes an SR or higher Memoria.	包含SR以上的回忆。	包含SR以上的回憶
1139675940	解放ランクⅡ以上のメモリアが含まれています	Selection includes a Memoria at Rank II or higher.	包含解锁等级Ⅱ以上的回忆。	包含解鎖級別Ⅱ以上的回憶
517999675	装備中のメモリアが含まれています	Selection includes an equipped Memoria.	包含已装备的回忆。	包含裝備中的回憶
824252500	OK	OK	OK	OK
1253670247	余った解放ランクは切り捨てられますが、よろしいでしょうか。	Extra unlocked ranks will be discarded. Are you sure?	多出的解锁等级将被舍弃，是否继续？	剩餘的解鎖級別將被捨棄，確定要執行嗎？
1396843340	使用可能な素材がありません	No usable materials available.	没有可使用的素材。	沒有可使用的素材
1994827596	選択可能な強化の雫がありません	No selectable Power Up Dew available.	没有可选择的强化之露。	沒有可選擇的強化之露
